(, ,",2;
=,f,d,3;
=,f,e,90;
=,f,f,39;
=,f,g,20;
=,f,i,159;
=,f,k,2;
=,f,l,31;
=,f,m,4;
=,f,o,93;
=,f,p,6;
=,f,r,286;
=,f,s,4;
=,f,t,138;
=,f,u,106;
=,f,w,4;
=,f,z,1;
=,f,ä,8;
=,f,è,1;
=,f,ü,32;
=,g, ,128;
=,g,),7;
=,g,,,36;
=,g,-,2;
=,g,.,6;
=,g,:,64;
=,g,=,1;
=,g,a,122;
=,g,b,14;
=,g,e,674;
=,g,f,14;
=,g,g,12;
=,g,h,13;
=,g,i,143;
=,g,k,18;
=,g,l,85;
=,g,m,3;
=,g,n,49;
=,g,o,74;
=,g,p,3;
=,g,q,2;
=,g,r,203;
=,g,s,72;
=,g,t,17;
=,g,u,626;
=,g,v,6;
=,g,w,11;
=,g,y,9;
=,g,z,3;
=,g,á,3;
=,g,â,1;
=,g,ä,1;
=,g,å,2;
=,g,è,2;
=,g,é,2;
=,g,ü,7;
=,h, ,170;
=,h,),2;
=,h,,,21;
=,h,-,45;
=,h,.,4;
=,h,;,1;
=,h,=,1;
=,h,a,449;
=,h,b,24;
=,h,d,2;
=,h,e,1840;
=,h,f,2;
=,h,g,10;
=,h,i,170;
=,h,j,1;
=,h,k,25;
=,h,l,61;
=,h,m,31;
=,h,n,71;
=,h,o,225;
=,h,p,4;
=,h,r,322;
=,h,s,43;
=,h,t,182;
=,h,u,52;
=,h,w,54;
=,h,y,20;
=,h,â,4;
=,h,ä,26;
=,h,é,8;
=,h,ó,1;
=,h,ö,11;
=,h,ü,9;
=,i, ,76;
=,i,),1;
=,i,,,61;
=,i,-,4;
=,i,.,96;
=,i,0,1;
=,i,2,3;
=,i,:,13;
=,i,a,198;
=,i,b,41;
=,i,c,449;
=,i,d,171;
=,i,e,877;
=,i,f,80;
=,i,g,285;
=,i,h,10;
=,i,i,65;
=,i,j,3;
=,i,k,715;
=,i,l,463;
=,i,m,123;
=,i,n,1073;
=,i,o,171;
=,i,p,49;
=,i,q,2;
=,i,r,148;
=,i,s,1970;
=,i,t,655;
=,i,u,36;
=,i,v,53;
=,i,w,2;
=,i,x,13;
=,i,z,85;
=,i,ß,1;
=,i,à,1;
=,i,á,2;
=,i,è,5;
=,i,é,5;
=,i,ñ,1;
=,i,ö,2;
=,j, ,6;
=,j,.,9;
=,j,a,103;
=,j,d,1;
=,j,e,41;
=,j,i,11;
=,j,k,1;
=,j,o,131;
=,j,r,3;
=,j,u,75;
=,j,ä,3;
=,j,é,1;
=,j,ó,1;
=,j,ö,3;
=,j,ú,1;
=,j,ü,7;
=,k, ,50;
=,k,,,16;
=,k,-,3;
=,k,.,4;
=,k,:,1;
=,k,;,1;
=,k,a,540;
=,k,b,6;
=,k,d,1;
=,k,e,561;
=,k,f,1;
=,k,g,8;
=,k,h,4;
=,k,i,55;
=,k,j,1;
=,k,k,10;
=,k,l,29;
=,k,m,7;
=,k,n,1;
=,k,o,126;
=,k,p,10;
=,k,r,49;
=,k,s,24;
=,k,t,62;
=,k,u,64;
=,k,v,1;
=,k,w,5;
=,k,y,5;
=,k,z,1;
=,k,ä,2;
=,k,ö,118;
=,k,ü,17;
=,l, ,520;
=,l,",1;
=,l,),2;
=,l,,,65;
=,l,-,21;
=,l,.,1;
=,l,0,1;
=,l,2,4;
=,l,:,15;
=,l,;,11;
=,l,=,4;
=,l,a,295;
=,l,b,33;
=,l,c,8;
=,l,d,97;
=,l,e,865;
=,l,f,36;
=,l,g,44;
=,l,h,23;
=,l,i,791;
=,l,j,9;
=,l,k,12;
=,l,l,923;
=,l,m,69;
=,l,n,16;
=,l,o,237;
=,l,p,26;
=,l,r,10;
=,l,s,146;
=,l,t,91;
=,l,u,74;
=,l,v,16;
=,l,w,3;
=,l,y,20;
=,l,z,8;
=,l,“,1;
=,l,á,3;
=,l,â,1;
=,l,ä,65;
=,l,è,1;
=,l,é,15;
=,l,ê,3;
=,l,ò,2;
=,l,ó,1;
=,l,ö,6;
=,l,ø,1;
=,l,ü,3;
=,m, ,172;
=,m,),1;
=,m,,,9;
=,m,-,2;
=,m,.,3;
=,m,=,1;
=,m,a,479;
=,m,b,54;
=,m,c,2;
=,m,d,21;
=,m,e,598;
=,m,f,5;
=,m,g,5;
=,m,i,227;
=,m,k,5;
=,m,l,11;
=,m,m,66;
=,m,n,1;
=,m,o,110;
=,m,p,74;
=,m,r,7;
=,m,s,13;
=,m,t,34;
=,m,u,90;
=,m,w,3;
=,m,y,3;
=,m,ã,1;
=,m,ä,16;
=,m,å,1;
=,m,é,2;
=,m,ó,2;
=,m,ö,10;
=,m,ü,4;
=,n, ,1095;
=,n,",1;
=,n,',1;
=,n,),18;
=,n,,,197;
=,n,-,33;
=,n,.,40;
=,n,/,1;
=,n,2,1;
=,n,3,1;
=,n,:,2;
=,n,;,1;
=,n,=,16;
=,n,a,333;
=,n,b,25;
=,n,c,43;
=,n,d,876;
=,n,e,407;
=,n,f,59;
=,n,g,472;
=,n,h,7;
=,n,i,974;
=,n,j,16;
=,n,k,97;
=,n,l,21;
=,n,m,13;
=,n,n,244;
=,n,o,108;
=,n,p,20;
=,n,q,4;
=,n,r,51;
=,n,s,218;
=,n,t,282;
=,n,u,45;
=,n,v,6;
=,n,w,17;
=,n,y,12;
=,n,z,247;
=,n,’,3;
=,n,ä,10;
=,n,ç,13;
=,n,è,1;
=,n,é,7;
=,n,ö,1;
=,o, ,198;
=,o,',1;
=,o,),2;
=,o,,,63;
=,o,-,14;
=,o,.,1;
=,o,=,1;
=,o,a,16;
=,o,b,90;
=,o,c,75;
=,o,d,98;
=,o,e,9;
=,o,f,110;
=,o,g,152;
=,o,h,52;
=,o,i,44;
=,o,j,2;
=,o,k,31;
=,o,l,451;
=,o,m,205;
=,o,n,711;
=,o,o,35;
=,o,p,64;
=,o,r,544;
=,o,s,111;
=,o,t,115;
=,o,u,116;
=,o,v,26;
=,o,w,31;
=,o,x,4;
=,o,y,15;
=,o,z,32;
=,o,’,1;
=,o,ß,18;
=,o,ë,1;
=,p, ,22;
=,p,),8;
=,p,,,6;
=,p,-,2;
=,p,.,1;
=,p,a,222;
=,p,b,2;
=,p,d,4;
=,p,e,108;
=,p,f,13;
=,p,g,6;
=,p,h,112;
=,p,i,350;
=,p,l,39;
=,p,o,309;
=,p,p,42;
=,p,r,146;
=,p,s,22;
=,p,t,23;
=,p,u,20;
=,p,y,2;
=,p,z,1;
=,p,ä,22;
=,p,ó,1;
=,q, ,2;
=,q,u,21;
=,q,v,1;
=,r, ,1976;
=,r,&,1;
=,r,',1;
=,r,),91;
=,r,,,250;
=,r,-,13;
=,r,.,86;
=,r,0,6;
=,r,2,1;
=,r,:,41;
=,r,=,62;
=,r,a,754;
=,r,b,104;
=,r,c,103;
=,r,d,207;
=,r,e,683;
=,r,f,88;
=,r,g,365;
=,r,h,33;
=,r,i,1300;
=,r,j,31;
=,r,k,118;
=,r,l,143;
=,r,m,96;
=,r,n,131;
=,r,o,299;
=,r,p,58;
=,r,q,1;
=,r,r,273;
=,r,s,152;
=,r,t,269;
=,r,u,120;
=,r,v,11;
=,r,w,85;
=,r,y,48;
=,r,z,50;
=,r,“,1;
=,r,à,1;
=,r,á,1;
=,r,ã,19;
=,r,ä,32;
=,r,é,15;
=,r,í,2;
=,r,ð,1;
=,r,ô,1;
=,r,ö,35;
=,r,ü,27;
=,s, ,532;
=,s,),7;
=,s,,,166;
=,s,-,293;
=,s,.,10;
=,s,/,1;
=,s,=,2;
=,s,a,123;
=,s,b,45;
=,s,c,1999;
=,s,d,8;
=,s,e,369;
=,s,f,5;
=,s,g,48;
=,s,h,42;
=,s,i,483;
=,s,j,1;
=,s,k,51;
=,s,l,16;
=,s,m,41;
=,s,n,13;
=,s,o,111;
=,s,p,396;
=,s,q,1;
=,s,r,28;
=,s,s,248;
=,s,t,826;
=,s,u,47;
=,s,v,20;
=,s,w,19;
=,s,y,28;
=,s,z,6;
=,s,à,1;
=,s,á,2;
=,s,ä,36;
=,s,é,6;
=,s,ö,2;
=,s,ø,1;
=,s,ü,7;
=,t, ,401;
=,t,),17;
=,t,,,143;
=,t,-,13;
=,t,.,35;
=,t,1,1;
=,t,:,7;
=,t,;,1;
=,t,=,13;
=,t,a,267;
=,t,b,42;
=,t,c,5;
=,t,d,2;
=,t,e,679;
=,t,f,15;
=,t,g,98;
=,t,h,232;
=,t,i,621;
=,t,j,5;
=,t,k,19;
=,t,l,108;
=,t,m,14;
=,t,n,8;
=,t,o,301;
=,t,p,11;
=,t,r,161;
=,t,s,416;
=,t,t,110;
=,t,u,78;
=,t,v,3;
=,t,w,14;
=,t,y,15;
=,t,z,66;
=,t,“,1;
=,t,ä,26;
=,t,é,9;
=,t,ë,3;
=,t,í,1;
=,t,ô,2;
=,t,ö,2;
=,t,ú,1;
=,t,ü,4;
=,u, ,40;
=,u,),6;
=,u,,,27;
=,u,-,2;
=,u,.,3;
=,u,=,1;
=,u,a,51;
=,u,b,23;
=,u,c,67;
=,u,d,62;
=,u,e,77;
=,u,f,64;
=,u,g,77;
=,u,h,5;
=,u,i,586;
=,u,j,5;
=,u,k,15;
=,u,l,85;
=,u,m,142;
=,u,n,786;
=,u,o,2;
=,u,p,19;
=,u,r,279;
=,u,s,681;
=,u,t,327;
=,u,u,1;
=,u,v,7;
=,u,w,4;
=,u,x,8;
=,u,y,8;
=,u,z,30;
=,u,ß,91;
=,u,ë,1;
=,u,í,4;
=,v, ,7;
=,v,-,2;
=,v,.,96;
=,v,a,62;
=,v,e,140;
=,v,g,6;
=,v,i,131;
=,v,k,2;
=,v,o,314;
=,v,p,3;
=,v,r,1;
=,v,u,1;
=,v,y,2;
=,v,á,1;
=,v,é,2;
=,w, ,13;
=,w,,,10;
=,w,.,4;
=,w,a,58;
=,w,b,1;
=,w,e,130;
=,w,g,1;
=,w,h,1;
=,w,i,219;
=,w,j,2;
=,w,l,1;
=,w,n,2;
=,w,o,15;
=,w,r,10;
=,w,s,1;
=,w,t,1;
=,w,u,9;
=,w,ä,11;
=,w,ü,2;
=,x, ,11;
=,x,,,4;
=,x,-,1;
=,x,.,2;
=,x,a,16;
=,x,e,13;
=,x,i,17;
=,x,o,3;
=,x,p,5;
=,x,t,1;
=,x,u,2;
=,y, ,96;
=,y,),1;
=,y,,,35;
=,y,-,7;
=,y,a,12;
=,y,b,8;
=,y,c,6;
=,y,d,6;
=,y,e,29;
=,y,f,3;
=,y,g,3;
=,y,h,3;
=,y,i,11;
=,y,k,2;
=,y,l,23;
=,y,m,14;
=,y,n,25;
=,y,o,4;
=,y,p,12;
=,y,r,29;
=,y,s,94;
=,y,t,8;
=,y,v,2;
=,y,z,5;
=,y,ß,5;
=,z, ,36;
=,z,),4;
=,z,,,15;
=,z,-,9;
=,z,.,5;
=,z,1,1;
=,z,:,4;
=,z,a,25;
=,z,b,12;
=,z,d,2;
=,z,e,170;
=,z,f,5;
=,z,g,10;
=,z,h,3;
=,z,i,64;
=,z,j,1;
=,z,l,7;
=,z,m,7;
=,z,n,2;
=,z,o,32;
=,z,p,3;
=,z,s,3;
=,z,t,26;
=,z,u,60;
=,z,v,1;
=,z,w,13;
=,z,y,6;
=,z,z,22;
=,z,é,2;
=,z,ö,178;
=,z,ú,1;
=,z,ü,3;
=,~,1,1;
=,„,b,1;
=,„,s,3;
=,†, ,137;
=,†,1,1;
=,’, ,2;
=,’,-,1;
=,’,a,3;
=,’,h,1;
=,’,n,2;
=,’,o,2;
=,’,v,1;
=,’,É,1;
=,“, ,2;
=,“,),1;
=,“,.,1;
=,–, ,2;
=,–,,,1;
=,–,1,542;
=,–,2,118;
=,–,3,3;
=,–,4,3;
=,–,5,4;
=,–,6,24;
=,–,7,20;
=,–,8,18;
=,–,9,2;
=,–,?,1;
=,§, ,3;
=,§,§,2;
=,À,n,1;
=,Á,n,2;
=,Ä,g,6;
=,Ä,l,1;
=,Ä,n,1;
=,Æ,l,2;
=,Æ,t,2;
=,É,d,1;
=,É,l,2;
=,É,m,1;
=,É,r,1;
=,É,t,2;
=,Ö,k,4;
=,Ü,b,14;
=,ß,b,84;
=,ß,e,13;
=,ß,g,1;
=,ß,h,1;
=,ß,i,10;
=,ß,k,5;
=,ß,l,2;
=,ß,m,7;
=,ß,n,3;
=,ß,r,1;
=,ß,t,2;
=,ß,u,1;
=,à, ,1;
=,à,,,2;
=,á,b,1;
=,á,l,2;
=,á,n,5;
=,á,r,3;
=,á,s,4;
=,â,l,1;
=,â,n,1;
=,â,t,4;
=,ã,e,19;
=,ã,o,1;
=,ä,,,2;
=,ä,a,3;
=,ä,b,1;
=,ä,c,5;
=,ä,d,15;
=,ä,f,15;
=,ä,g,3;
=,ä,h,15;
=,ä,i,1;
=,ä,j,1;
=,ä,k,3;
=,ä,l,5;
=,ä,m,5;
=,ä,n,106;
=,ä,o,10;
=,ä,p,1;
=,ä,r,31;
=,ä,s,24;
=,ä,t,6;
=,ä,u,20;
=,ä,z,1;
=,ä,ß,1;
=,ä,ä,6;
=,å,r,3;
=,ç,o,13;
=,ç,u,1;
=,è,d,1;
=,è,n,3;
=,è,r,4;
=,è,s,1;
=,è,v,2;
=,é, ,15;
=,é,,,6;
=,é,-,6;
=,é,a,2;
=,é,c,6;
=,é,d,1;
=,é,e,2;
=,é,g,3;
=,é,k,2;
=,é,l,2;
=,é,m,1;
=,é,n,12;
=,é,o,1;
=,é,p,3;
=,é,r,7;
=,é,s,3;
=,é,t,3;
=,é,v,2;
=,é,z,1;
=,ê,m,3;
=,ë, ,4;
=,ë,l,2;
=,ë,x,1;
=,í, ,1;
=,í,a,4;
=,í,s,1;
=,í,z,3;
=,ð,a,1;
=,ð,u,1;
=,ñ,a,1;
=,ò, ,2;
=,ò,,,1;
=,ó, ,1;
=,ó,g,1;
=,ó,l,1;
=,ó,n,3;
=,ó,p,1;
=,ó,r,2;
=,ó,t,1;
=,ô,l,1;
=,ô,m,1;
=,ô,n,1;
=,ö,d,1;
=,ö,e,1;
=,ö,f,2;
=,ö,g,2;
=,ö,h,1;
=,ö,i,1;
=,ö,l,6;
=,ö,m,28;
=,ö,n,122;
=,ö,r,13;
=,ö,s,203;
=,ö,t,7;
=,ö,z,1;
=,ö,ß,3;
=,ø,g,1;
=,ø,r,2;
=,ú,,,1;
=,ú,l,1;
=,ú,n,1;
=,ü,b,12;
=,ü,c,7;
=,ü,d,8;
=,ü,f,4;
=,ü,g,1;
=,ü,h,18;
=,ü,i,3;
=,ü,l,2;
=,ü,m,1;
=,ü,n,44;
=,ü,r,28;
=,ü,s,5;
=,ü,t,8;
a, , ,1062;
a, ,!,1;
a, ,",117;
a, ,#,1;
a, ,%,55;
a, ,&,137;
a, ,',37;
a, ,(,3619;
a, ,),7;
a, ,*,13;
a, ,+,8;
a, ,,,10;
a, ,-,256;
a, ,.,26;
a, ,/,57;
a, ,0,124;
a, ,1,5380;
a, ,2,2514;
a, ,3,654;
a, ,4,314;
a, ,5,351;
a, ,6,228;
a, ,7,225;
a, ,8,190;
a, ,9,270;
a, ,:,24;
a, ,;,1;
a, ,=,2559;
a, ,?,6;
a, ,[,27;
a, ,],1;
a, ,`,1;
a, ,a,16190;
a, ,b,10698;
a, ,c,2483;
a, ,d,25956;
a, ,e,13342;
a, ,f,6482;
a, ,g,6700;
a, ,h,5209;
a, ,i,11183;
a, ,j,2737;
a, ,k,5517;
a, ,l,4646;
a, ,m,8091;
a, ,n,4852;
a, ,o,2773;
a, ,p,4374;
a, ,q,203;
a, ,r,3830;
a, ,s,14874;
a, ,t,3813;
a, ,u,8370;
a, ,v,7806;
a, ,w,8985;
a, ,x,71;
a, ,y,231;
a, ,z,5372;
a, ,{,11;
a, ,|,2;
a, ,},4;
a, ,~,1;
a, ,‚,10;
a, ,„,643;
a, ,…,10;
a, ,†,179;
a, ,‘,4;
a, ,’,1;
a, ,“,5;
a, ,–,473;
a, ,—,1;
a, ,š,1;
a, ,¡,1;
a, ,§,29;
a, ,«,7;
a, ,°,4;
a, ,±,1;
a, ,»,8;
a, ,½,3;
a, ,Á,8;
a, ,Â,1;
a, ,Ä,99;
a, ,Å,2;
a, ,É,9;
a, ,Í,1;
a, ,Î,1;
a, ,Ö,137;
a, ,×,38;
a, ,Ø,2;
a, ,Ü,177;
a, ,à,5;
a, ,â,1;
a, ,ä,146;
a, ,ç,1;
a, ,é,9;
a, ,ö,126;
a, ,ü,720;
a,!, ,20;
a,!,!,2;
a,!,",1;
a,!,),1;
a,!,,,4;
a,!,.,2;
a,!,?,1;
a,!,s,2;
a,!,“,2;
a,!,”,1;
a,", ,72;
a,",),6;
a,",,,26;
a,",-,3;
a,",.,16;
a,",1,1;
a,",2,1;
a,",3,1;
a,",:,2;
a,",;,2;
a,",a,14;
a,",b,5;
a,",c,3;
a,",d,13;
a,",e,9;
a,",f,1;
a,",g,5;
a,",h,5;
a,",i,3;
a,",j,3;
a,",k,7;
a,",l,8;
a,",m,8;
a,",n,3;
a,",o,1;
a,",p,4;
a,",r,2;
a,",s,10;
a,",t,10;
a,",u,1;
a,",v,5;
a,",w,6;
a,",z,2;
a,",Ä,1;
a,",Ö,1;
a,#, ,1;
a,#,1,1;
a,#,2,1;
a,#,7,1;
a,$,a,1;
a,%, ,39;
a,%,),7;
a,%,,,3;
a,%,.,6;
a,%,0,2;
a,%,3,16;
a,%,b,1;
a,%,c,1;
a,&, ,137;
a,&,p,1;
a,&,t,1;
a,', ,33;
a,',),1;
a,',,,25;
a,',.,1;
a,',0,5;
a,',5,1;
a,',7,1;
a,',:,1;
a,',a,23;
a,',d,2;
a,',e,6;
a,',f,1;
a,',g,3;
a,',h,4;
a,',i,2;
a,',k,4;
a,',l,5;
a,',m,2;
a,',n,4;
a,',o,6;
a,',p,1;
a,',r,5;
a,',s,36;
a,',t,8;
a,',u,2;
a,',v,2;
a,',´,1;
a,',É,1;
a,',é,1;
a,',í,3;
a,(, ,1;
a,(,",3;
a,(,#,3;
a,(,*,311;
a,(,+,1;
a,(,-,2;
a,(,0,3;
a,(,1,489;
a,(,2,143;
a,(,3,26;
a,(,4,19;
a,(,5,13;
a,(,6,5;
a,(,7,1;
a,(,9,4;
a,(,=,46;
a,(,?,4;
a,(,a,279;
a,(,b,112;
a,(,c,88;
a,(,d,144;
a,(,e,257;
a,(,f,102;
a,(,g,53;
a,(,h,168;
a,(,i,73;
a,(,j,27;
a,(,k,80;
a,(,l,67;
a,(,m,163;
a,(,n,75;
a,(,o,75;
a,(,p,107;
a,(,q,1;
a,(,r,59;
a,(,s,198;
a,(,t,74;
a,(,u,102;
a,(,v,79;
a,(,w,47;
a,(,x,8;
a,(,y,1;
a,(,z,51;
a,(,‚,1;
a,(,„,36;
a,(,…,1;
a,(,†,11;
a,(,“,2;
a,(,§,12;
a,(,Ö,5;
a,(,Ü,4;
a,(,ä,1;
a,(,ö,2;
a,(,ü,7;
a,), ,1417;
a,),",2;
a,),),9;
a,),,,469;
a,),-,3;
a,),.,499;
a,),/,1;
a,),1,153;
a,),2,109;
a,),4,4;
a,),5,1;
a,),6,1;
a,),7,1;
a,),8,3;
a,),9,1;
a,),:,136;
a,),;,11;
a,),=,140;
a,),a,87;
a,),b,42;
a,),c,18;
a,),d,45;
a,),e,28;
a,),f,23;
a,),g,23;
a,),h,21;
a,),i,17;
a,),j,13;
a,),k,21;
a,),l,16;
a,),m,29;
a,),n,24;
a,),o,7;
a,),p,26;
a,),q,4;
a,),r,25;
a,),s,52;
a,),t,32;
a,),u,6;
a,),v,17;
a,),w,21;
a,),x,1;
a,),y,3;
a,),z,8;
a,),„,11;
a,),“,5;
a,),Ä,1;
a,),Ö,2;
a,),ä,1;
a,*, ,323;
a,*,*,2;
a,*,.,2;
a,*,a,1;
a,*,b,1;
a,*,e,1;
a,+, ,9;
a,+,1,1;
a,+,p,1;
a,+,s,1;
a,,, ,11166;
a,,,",1;
a,,,',1;
a,,,-,3;
a,,,0,25;
a,,,1,25;
a,,,2,25;
a,,,3,22;
a,,,4,30;
a,,,5,62;
a,,,6,33;
a,,,7,20;
a,,,8,18;
a,,,9,21;
a,,,:,1;
a,,,a,3;
a,,,c,1;
a,,,d,2;
a,,,e,4;
a,,,k,1;
a,,,q,1;
a,,,u,1;
a,,,v,1;
a,,,},2;
a,,,ü,8;
a,-, ,585;
a,-,),9;
a,-,,,42;
a,-,-,4;
a,-,.,2;
a,-,/,3;
a,-,0,125;
a,-,1,210;
a,-,2,141;
a,-,3,177;
a,-,4,122;
a,-,5,96;
a,-,6,53;
a,-,7,92;
a,-,8,128;
a,-,9,104;
a,-,],1;
a,-,a,257;
a,-,b,194;
a,-,c,104;
a,-,d,180;
a,-,e,78;
a,-,f,149;
a,-,g,147;
a,-,h,144;
a,-,i,86;
a,-,j,69;
a,-,k,156;
a,-,l,127;
a,-,m,188;
a,-,n,66;
a,-,o,43;
a,-,p,202;
a,-,q,4;
a,-,r,148;
a,-,s,355;
a,-,t,118;
a,-,u,73;
a,-,v,110;
a,-,w,192;
a,-,x,12;
a,-,y,3;
a,-,z,48;
a,-,„,1;
a,-,Ä,1;
a,-,É,2;
a,-,Ö,1;
a,-,Ü,4;
a,-,â,2;
a,-,ä,2;
a,., ,11152;
a,.,",4;
a,.,(,2;
a,.,),173;
a,.,,,69;
a,.,-,20;
a,.,.,27;
a,.,/,39;
a,.,0,125;
a,.,1,155;
a,.,2,64;
a,.,3,11;
a,.,4,8;
a,.,5,24;
a,.,6,19;
a,.,7,12;
a,.,8,7;
a,.,9,6;
a,.,:,65;
a,.,;,6;
a,.,=,1493;
a,.,],5;
a,.,a,355;
a,.,b,84;
a,.,c,90;
a,.,d,482;
a,.,e,136;
a,.,f,55;
a,.,g,47;
a,.,h,83;
a,.,i,167;
a,.,j,33;
a,.,k,34;
a,.,l,26;
a,.,m,88;
a,.,n,110;
a,.,o,41;
a,.,p,49;
a,.,r,39;
a,.,s,142;
a,.,t,30;
a,.,u,42;
a,.,v,68;
a,.,w,72;
a,.,x,1;
a,.,y,4;
a,.,z,37;
a,.,„,5;
a,.,“,45;
a,.,”,1;
a,.,–,10;
a,.,Ä,1;
a,.,É,1;
a,.,Ö,1;
a,.,Ü,9;
a,.,ä,1;
a,/, ,60;
a,/,$,1;
a,/,,,1;
a,/,-,2;
a,/,.,8;
a,/,/,32;
a,/,0,45;
a,/,1,97;
a,/,2,68;
a,/,3,14;
a,/,4,3;
a,/,5,3;
a,/,6,6;
a,/,7,12;
a,/,8,9;
a,/,9,29;
a,/,=,1;
a,/,a,17;
a,/,b,13;
a,/,c,4;
a,/,d,19;
a,/,e,5;
a,/,f,7;
a,/,g,6;
a,/,h,19;
a,/,i,15;
a,/,j,7;
a,/,k,8;
a,/,l,8;
a,/,m,12;
a,/,n,13;
a,/,o,11;
a,/,p,15;
a,/,r,6;
a,/,s,18;
a,/,t,3;
a,/,u,3;
a,/,v,13;
a,/,w,38;
a,/,x,1;
a,/,z,3;
a,0, ,1069;
a,0,",1;
a,0,',2;
a,0,),107;
a,0,,,172;
a,0,-,140;
a,0,.,314;
a,0,/,23;
a,0,0,1828;
a,0,1,1124;
a,0,2,145;
a,0,3,177;
a,0,4,196;
a,0,5,221;
a,0,6,212;
a,0,7,234;
a,0,8,196;
a,0,9,210;
a,0,:,74;
a,0,;,4;
a,0,=,3;
a,0,_,1;
a,0,a,6;
a,0,b,4;
a,0,c,3;
a,0,d,4;
a,0,e,155;
a,0,f,5;
a,0,g,1;
a,0,j,2;
a,0,k,4;
a,0,l,1;
a,0,m,26;
a,0,o,2;
a,0,p,4;
a,0,q,1;
a,0,r,1;
a,0,s,6;
a,0,t,6;
a,0,v,2;
a,0,w,1;
a,0,–,54;
a,0,°,5;
a,1, ,565;
a,1,",2;
a,1,%,2;
a,1,(,1;
a,1,),93;
a,1,,,194;
a,1,-,115;
a,1,.,368;
a,1,/,34;
a,1,0,476;
a,1,1,350;
a,1,2,368;
a,1,3,376;
a,1,4,365;
a,1,5,469;
a,1,6,334;
a,1,7,534;
a,1,8,1276;
a,1,9,3754;
a,1,:,70;
a,1,;,4;
a,1,=,7;
a,1,],3;
a,1,a,10;
a,1,b,1;
a,1,c,3;
a,1,d,5;
a,1,e,2;
a,1,f,1;
a,1,g,3;
a,1,h,1;
a,1,i,1;
a,1,k,5;
a,1,l,1;
a,1,m,1;
a,1,p,2;
a,1,r,3;
a,1,s,1;
a,1,t,5;
a,1,u,1;
a,1,w,3;
a,1,x,15;
a,1,z,1;
a,1,“,1;
a,1,–,57;
a,1,½,3;
a,2, ,598;
a,2,",1;
a,2,',2;
a,2,),107;
a,2,,,173;
a,2,-,104;
a,2,.,276;
a,2,/,32;
a,2,0,2300;
a,2,1,160;
a,2,2,191;
a,2,3,167;
a,2,4,160;
a,2,5,208;
a,2,6,162;
a,2,7,154;
a,2,8,149;
a,2,9,163;
a,2,:,85;
a,2,;,8;
a,2,=,10;
a,2,],1;
a,2,_,1;
a,2,a,5;
a,2,b,7;
a,2,c,1;
a,2,d,5;
a,2,e,6;
a,2,g,2;
a,2,h,2;
a,2,j,2;
a,2,k,3;
a,2,l,1;
a,2,m,2;
a,2,n,2;
a,2,p,3;
a,2,s,2;
a,2,t,1;
a,2,u,1;
a,2,v,2;
a,2,w,2;
a,2,x,3;
a,2,z,1;
a,2,’,1;
a,2,“,4;
a,2,–,32;
a,2,°,1;
a,3, ,562;
a,3,",1;
a,3,%,1;
a,3,',2;
a,3,(,1;
a,3,),83;
a,3,,,131;
a,3,-,294;
a,3,.,266;
a,3,/,20;
a,3,0,224;
a,3,1,141;
a,3,2,104;
a,3,3,134;
a,3,4,97;
a,3,5,117;
a,3,6,96;
a,3,7,107;
a,3,8,99;
a,3,9,122;
a,3,:,86;
a,3,;,6;
a,3,=,12;
a,3,a,3;
a,3,b,2;
a,3,c,2;
a,3,d,23;
a,3,e,1;
a,3,f,4;
a,3,g,3;
a,3,h,3;
a,3,i,1;
a,3,k,1;
a,3,l,1;
a,3,m,2;
a,3,p,3;
a,3,r,1;
a,3,s,6;
a,3,t,5;
a,3,v,2;
a,3,w,1;
a,3,x,1;
a,3,“,1;
a,3,–,51;
a,4, ,536;
a,4,",1;
a,4,',1;
a,4,(,1;
a,4,),98;
a,4,,,135;
a,4,-,84;
a,4,.,221;
a,4,/,26;
a,4,0,187;
a,4,1,82;
a,4,2,128;
a,4,3,111;
a,4,4,80;
a,4,5,121;
a,4,6,107;
a,4,7,82;
a,4,8,108;
a,4,9,100;
a,4,:,66;
a,4,;,3;
a,4,=,10;
a,4,a,6;
a,4,b,4;
a,4,d,3;
a,4,e,3;
a,4,f,2;
a,4,g,1;
a,4,h,1;
a,4,j,4;
a,4,k,6;
a,4,m,1;
a,4,n,1;
a,4,p,2;
a,4,s,3;
a,4,t,1;
a,4,w,1;
a,4,x,1;
a,4,z,1;
a,4,},1;
a,4,–,32;
a,5, ,694;
a,5,',3;
a,5,(,1;
a,5,),109;
a,5,,,124;
a,5,-,57;
a,5,.,297;
a,5,/,35;
a,5,0,229;
a,5,1,90;
a,5,2,109;
a,5,3,110;
a,5,4,83;
a,5,5,125;
a,5,6,84;
a,5,7,122;
a,5,8,61;
a,5,9,99;
a,5,:,82;
a,5,;,8;
a,5,=,11;
a,5,],1;
a,5,a,4;
a,5,b,2;
a,5,c,5;
a,5,d,4;
a,5,e,4;
a,5,f,2;
a,5,h,1;
a,5,i,1;
a,5,j,1;
a,5,k,3;
a,5,l,1;
a,5,m,5;
a,5,n,2;
a,5,r,2;
a,5,s,2;
a,5,t,5;
a,5,v,2;
a,5,x,1;
a,5,–,63;
a,5,°,1;
a,5,×,1;
a,6, ,513;
